Eaf,Ealf,Eauxf,Eauxf_cs,Eauxf_fw,Eauxf_hs,Eauxf_ve,Eauxf_ww,Ecaf,Edataf,Ef,Ehs_lat_aux,Elf,Eprof,Eref,I_rad,I_sol,QCf,QEf,QHf,Qcdataf,Qcref,Qcs,Qcs_em_ls,Qcs_lat_sys,Qcs_sen,Qcs_sen_incl_em_ls,Qcs_sen_sys,Qcsf,Qcsf_lat,Qhprof,Qhs,Qhs_em_ls,Qhs_lat_sys,Qhs_sen,Qhs_sen_incl_em_ls,Qhs_sen_sys,Qhsf,Qhsf_lat,Qs,Qww,Qwwf,T_ext,T_sky,Ta_re_cs,Ta_re_hs,Ta_sup_cs,Ta_sup_hs,Tcdataf_re,Tcdataf_sup,Tcref_re,Tcref_sup,Tcsf_re,Tcsf_sup,Thsf_re,Thsf_sup,Twwf_re,Twwf_sup,m_ve_inf,m_ve_mech,m_ve_recirculation,m_ve_required,m_ve_window,ma_sup_cs,ma_sup_hs,mcpcsf,mcpdataf,mcphsf,mcpref,mcpwwf,people,rh_ext,system_status,ta_cs_set,ta_hs_set,theta_a,theta_c,theta_m,theta_o,theta_ve_mech,u_wind,ve,w_int
1624.930,4764.805,3.004,0,0,2.702,0,0.301,0,0,4767.808,0,3139.875,0,0,726.657,-726.657,0,17534.450,12766.642,0,0,0,0,0,0,0,0,0,0,0,9916.856,1439.833,0,9916.856,11356.689,9916.856,11647.842,0,408.354,741.321,1118.800,4.900,38.524,0,0,0,0,0,0,0,0,0,0,47.726,56.560,10,60,0.199,0,0,0.073,0.000,0,0,0,0,1318.446,0,22.376,5,74,Radiative heating,,20.502,20.502,18.285,17.514,18.972,4.900,0.900,210.011,0
1572.857,4594.452,3.055,0,0,2.702,0,0.353,0,0,4597.506,0,3021.595,0,0,715.641,-715.641,0,17893.870,13296.364,0,0,0,0,0,0,0,0,0,0,0,10063.859,1437.548,0,10063.859,11501.407,10063.859,11797.150,0,429.173,1014.556,1499.214,4.600,38.270,0,0,0,0,0,0,0,0,0,0,47.982,56.929,10,60,0.199,0,0,0.077,0.000,0,0,0,0,1318.446,0,29.984,6,79,Radiative heating,,20.502,20.502,18.279,17.511,18.968,4.600,1.300,220.718,0
1572.857,4594.452,3.099,0,0,2.702,0,0.397,0,0,4597.551,0,3021.595,0,0,690.174,-690.174,0,18452.495,13854.944,0,0,0,0,0,0,0,0,0,0,0,10236.744,1431.381,0,10236.744,11668.125,10236.744,11969.344,0,359.994,1287.792,1885.600,4.200,37.670,0,0,0,0,0,0,0,0,0,0,48.276,57.354,10,60,0.199,0,0,0.065,0.000,0,0,0,0,1318.446,0,37.712,5,75,Radiative heating,,20.502,20.502,18.265,17.497,18.958,4.200,0.300,185.140,0
1572.857,4594.452,3.102,0,0,2.702,0,0.400,0,0,4597.554,0,3021.595,0,0,677.628,-677.628,0,18604.904,14007.351,0,0,0,0,0,0,0,0,0,0,0,10365.262,1426.766,0,10365.262,11792.028,10365.262,12097.347,0,359.994,1304.302,1910.004,3.900,37.362,0,0,0,0,0,0,0,0,0,0,48.494,57.669,10,60,0.199,0,0,0.065,0.000,0,0,0,0,1318.446,0,38.200,5,78,Radiative heating,,20.502,20.502,18.248,17.479,18.947,3.900,0.200,185.140,0
812.465,2382.402,3.053,0,0,2.702,0,0.351,0,0,2385.456,0,1569.937,0,0,665.155,-665.155,0,17388.637,15003.181,0,0,0,0,0,0,0,0,0,0,0,11604.277,1564.803,0,11604.277,13169.079,11604.277,13511.395,0,359.994,1007.119,1491.786,3.500,37.051,0,0,0,0,0,0,0,0,0,0,50.862,61.110,10,60,0.200,0,0,0.065,0.000,0,0,0,0,1318.446,0,29.836,5,86,Radiative heating,,20.502,20.502,18.195,17.421,18.910,3.500,0.100,185.140,0
812.465,2382.402,3.004,0,0,2.702,0,0.302,0,0,2385.406,0,1569.937,0,0,656.119,-656.119,0,17218.558,14833.152,0,0,0,0,0,0,0,0,0,0,0,11793.746,1566.439,0,11793.746,13360.185,11793.746,13708.490,0,449.992,742.957,1124.661,3.200,36.783,0,0,0,0,0,0,0,0,0,0,51.186,61.584,10,60,0.200,0,0,0.081,0.000,0,0,0,0,1318.446,0,22.493,6,91,Radiative heating,,20.502,20.502,18.152,17.363,18.881,3.200,0.100,231.425,0
812.465,2382.402,2.927,0,0,2.702,0,0.225,0,0,2385.329,0,1569.937,0,0,635.680,-635.680,0,17061.898,14676.569,0,0,0,0,0,0,0,0,0,0,0,12062.549,1570.653,0,12062.549,13633.202,12062.549,13990.014,0,449.992,412.754,686.554,2.800,36.252,0,0,0,0,0,0,0,0,0,0,51.647,62.258,10,60,0.200,0,0,0.081,0.000,0,0,0,0,1318.446,0,13.731,6,90,Radiative heating,,20.502,20.502,18.107,17.303,18.849,2.800,0.000,231.425,0
204.151,612.763,2.898,0,0,2.702,0,0.196,0,0,615.661,0,408.612,0,0,625.874,-625.874,0,16422.283,15806.622,0,0,0,0,0,0,0,0,0,0,0,13158.829,1688.508,0,13158.829,14847.337,13158.829,15237.061,0,449.992,313.693,569.561,2.500,35.970,0,0,0,0,0,0,0,0,0,0,53.660,65.217,10,60,0.201,0,0,0.081,0.000,0,0,0,0,1318.446,0,11.391,6,94,Radiative heating,,20.502,20.502,18.037,17.217,18.801,2.500,0.000,231.425,0
204.151,612.763,2.828,0,0,2.702,0,0.126,0,0,615.591,0,408.612,0,0,622.981,-622.981,0,16569.758,15954.166,0,0,0,0,0,0,0,0,0,0,0,13403.043,1711.558,0,13403.043,15114.601,13403.043,15511.726,0,449.992,130.270,442.441,2.400,35.831,0,0,0,0,0,0,0,0,0,0,54.097,65.862,10,60,0.201,0,0,0.081,0.000,0,0,0,0,1318.446,0,8.849,6,94,Radiative heating,,20.502,20.502,17.982,17.139,18.763,2.400,0.000,231.425,0
204.151,612.763,2.836,0,0,2.702,0,0.134,0,0,615.599,0,408.612,0,0,625.272,-625.272,0,16793.407,16177.808,0,0,0,0,0,0,0,0,0,0,0,13597.281,1736.362,0,13597.281,15333.643,13597.281,15736.523,0,449.992,146.554,441.285,2.400,35.831,0,0,0,0,0,0,0,0,0,0,54.453,66.389,10,60,0.201,0,0,0.081,0.000,0,0,0,0,1318.446,0,8.826,6,94,Radiative heating,,20.502,20.502,17.934,17.069,18.730,2.400,0.000,231.425,0
204.151,612.763,2.802,0,0,2.702,0,0.100,0,0,615.565,0,408.612,0,0,628.401,-628.401,0,17046.505,16430.940,0,0,0,0,0,0,0,0,0,0,0,13769.929,1758.409,0,13769.929,15528.338,13769.929,15936.333,0,449.992,81.419,494.607,2.400,35.858,0,0,0,0,0,0,0,0,0,0,54.769,66.856,10,60,0.201,0,0,0.081,0.000,0,0,0,0,1318.446,0,9.892,6,96,Radiative heating,,20.502,20.502,17.891,17.007,18.700,2.400,0.100,231.425,0
204.151,612.763,2.765,0,0,2.702,0,0.063,0,0,615.528,0,408.612,0,0,630.743,-630.743,0,17463.957,16848.429,0,0,0,0,0,0,0,0,0,0,0,13923.191,1777.980,0,13923.191,15701.171,13923.191,16113.707,0,449.992,32.568,734.721,2.400,35.872,0,0,0,0,0,0,0,0,0,0,55.047,67.269,10,60,0.201,0,0,0.081,0.000,0,0,0,0,1318.446,0,14.694,6,96,Radiative heating,,20.502,20.502,17.853,16.952,18.674,2.400,0.100,231.425,0
204.151,612.763,2.765,0,0,2.702,0,0.063,0,0,615.528,0,408.612,0,0,631.751,-631.751,0,17621.227,17005.699,0,0,0,0,0,0,0,0,0,0,0,14059.081,1795.333,0,14059.081,15854.415,14059.081,16270.978,0,449.992,32.568,734.721,2.400,35.858,0,0,0,0,0,0,0,0,0,0,55.294,67.635,10,60,0.201,0,0,0.081,0.000,0,0,0,0,1318.446,0,14.694,6,95,Radiative heating,,20.502,20.502,17.819,16.903,18.651,2.400,0.100,231.425,0
204.151,612.763,2.843,0,0,2.702,0,0.141,0,0,615.606,0,408.612,0,0,630.877,-630.877,0,17470.351,16854.745,0,0,0,0,0,0,0,0,0,0,0,14179.340,1810.690,0,14179.340,15990.030,14179.340,16410.156,0,449.992,162.838,444.589,2.400,35.804,0,0,0,0,0,0,0,0,0,0,55.512,67.958,10,60,0.201,0,0,0.081,0.000,0,0,0,0,1318.446,0,8.892,6,92,Radiative heating,,20.502,20.502,17.790,16.860,18.630,2.400,0.100,231.425,0
812.465,2382.402,2.939,0,0,2.702,0,0.236,0,0,2385.341,0,1569.937,0,0,637.238,-637.238,0,18735.429,16350.088,0,0,0,0,0,0,0,0,0,0,0,13486.586,1722.226,0,13486.586,15208.812,13486.586,15608.412,0,359.994,455.945,741.676,2.400,35.927,0,0,0,0,0,0,0,0,0,0,54.250,66.089,10,60,0.201,0,0,0.065,0.000,0,0,0,0,1318.446,0,14.834,5,98,Radiative heating,,20.502,20.502,17.786,16.845,18.628,2.400,0.200,185.140,0
1572.857,4594.452,3.012,0,0,2.702,0,0.309,0,0,4597.463,0,3021.595,0,0,637.943,-496.763,0,20223.015,15625.551,0,0,0,0,0,0,0,0,0,0,0,12481.998,1593.941,0,12481.998,14075.940,12481.998,14445.775,0,269.995,781.621,1179.777,2.400,35.940,0,0,0,0,0,0,0,0,0,0,52.389,63.345,10,60,0.201,0,0,0.049,0.000,0,0,0,0,1318.446,0,23.596,3,99,Radiative heating,,20.502,20.502,17.810,16.867,18.645,2.400,0.400,138.855,0
812.465,2382.402,3.097,0,0,2.702,0,0.394,0,0,2385.499,0,1569.937,0,0,651.599,133.846,0,19695.343,17309.844,0,0,0,0,0,0,0,0,0,0,0,13323.583,1726.368,0,13323.583,15049.951,13323.583,15444.227,0,179.997,1270.134,1865.618,2.700,36.290,0,0,0,0,0,0,0,0,0,0,53.990,65.704,10,60,0.200,0,0,0.032,0.000,0,0,0,0,1318.446,0,37.312,2,98,Radiative heating,,20.502,20.502,17.814,16.877,18.647,2.700,0.800,92.570,0
812.465,2382.402,3.094,0,0,2.702,0,0.392,0,0,2385.496,0,1569.937,0,0,717.250,829.070,0,18981.135,16595.639,0,0,0,0,0,0,0,0,0,0,0,12606.493,1781.538,0,12606.493,14388.031,12606.493,14758.732,0,179.997,1253.850,1836.907,4.400,37.837,0,0,0,0,0,0,0,0,0,0,52.894,64.088,10,60,0.199,0,0,0.032,0.000,0,0,0,0,1318.446,0,36.738,2,90,Radiative heating,,20.502,20.502,17.885,16.948,18.696,4.400,1.000,92.570,0
812.465,2382.402,3.076,0,0,2.702,0,0.374,0,0,2385.478,0,1569.937,0,0,786.715,1126.762,0,18117.606,15732.128,0,0,0,0,0,0,0,0,0,0,0,11886.766,1825.883,0,11886.766,13712.649,11886.766,14060.708,0,179.997,1139.863,1671.420,5.900,39.494,0,0,0,0,0,0,0,0,0,0,51.763,62.427,10,60,0.198,0,0,0.032,0.000,0,0,0,0,1318.446,0,33.428,2,78,Radiative heating,,20.502,20.502,17.977,17.056,18.760,5.900,3.100,92.570,0
1572.857,4594.452,3.089,0,0,2.702,0,0.387,0,0,4597.541,0,3021.595,0,0,846.862,411.096,0,18631.667,14034.126,0,0,0,0,0,0,0,0,0,0,0,10241.387,1712.078,0,10241.387,11953.465,10241.387,12252.607,0,179.997,1221.282,1781.519,7.300,40.924,0,0,0,0,0,0,0,0,0,0,48.758,58.051,10,60,0.197,0,0,0.032,0.000,0,0,0,0,1318.446,0,35.630,2,73,Radiative heating,,20.502,20.502,18.098,17.199,18.843,7.300,2.400,92.570,0
1572.857,4594.452,3.092,0,0,2.702,0,0.389,0,0,4597.543,0,3021.595,0,0,900.108,-534.934,0,18140.019,13542.476,0,0,0,0,0,0,0,0,0,0,0,9732.046,1724.860,0,9732.046,11456.906,9732.046,11740.994,0,269.995,1237.566,1801.482,8.200,42.203,0,0,0,0,0,0,0,0,0,0,47.885,56.791,10,60,0.196,0,0,0.048,0.000,0,0,0,0,1318.446,0,36.030,3,70,Radiative heating,,20.502,20.502,18.190,17.323,18.907,8.200,3.100,138.855,0
812.465,2382.402,3.048,0,0,2.702,0,0.346,0,0,2385.450,0,1569.937,0,0,923.950,-911.318,0,16495.625,14110.174,0,0,0,0,0,0,0,0,0,0,0,10452.619,1916.665,0,10452.619,12369.284,10452.619,12674.419,0,179.997,977.026,1435.756,8.700,42.807,0,0,0,0,0,0,0,0,0,0,49.469,59.082,10,60,0.196,0,0,0.032,0.000,0,0,0,0,1318.446,0,28.715,2,71,Radiative heating,,20.502,20.502,18.239,17.402,18.941,8.700,1.600,92.570,0
812.465,2382.402,3.012,0,0,2.702,0,0.309,0,0,2385.414,0,1569.937,0,0,922.416,-922.416,0,16018.429,13633.015,0,0,0,0,0,0,0,0,0,0,0,10292.223,1874.285,0,10292.223,12166.508,10292.223,12466.951,0,179.997,781.621,1166.064,8.600,42.823,0,0,0,0,0,0,0,0,0,0,49.120,58.576,10,60,0.196,0,0,0.032,0.000,0,0,0,0,1318.446,0,23.321,2,71,Radiative heating,,20.502,20.502,18.284,17.469,18.972,8.600,0.500,92.570,0
812.465,2382.402,2.978,0,0,2.702,0,0.275,0,0,2385.380,0,1569.937,0,0,887.182,-887.182,0,15748.371,13362.991,0,0,0,0,0,0,0,0,0,0,0,10312.108,1803.543,0,10312.108,12115.651,10312.108,12416.690,0,179.997,618.783,946.301,8.000,42.111,0,0,0,0,0,0,0,0,0,0,49.035,58.453,10,60,0.197,0,0,0.032,0.000,0,0,0,0,1318.446,0,18.926,2,70,Radiative heating,,20.502,20.502,18.309,17.514,18.989,8.000,1.100,92.570,0
1572.857,4594.452,3.012,0,0,2.702,0,0.309,0,0,4597.463,0,3021.595,0,0,843.567,-843.567,0,16982.332,12384.868,0,0,0,0,0,0,0,0,0,0,0,9398.625,1542.009,0,9398.625,10940.634,9398.625,11215.265,0,269.995,781.621,1169.603,7.000,41.184,0,0,0,0,0,0,0,0,0,0,46.978,55.485,10,60,0.197,0,0,0.048,0.000,0,0,0,0,1318.446,0,23.392,3,75,Radiative heating,,20.502,20.502,18.342,17.564,19.011,7.000,3.700,138.855,0
1572.857,4594.452,3.054,0,0,2.702,0,0.352,0,0,4597.505,0,3021.595,0,0,829.347,-829.347,0,17176.524,12579.018,0,0,0,0,0,0,0,0,0,0,0,9318.999,1501.064,0,9318.999,10820.063,9318.999,11092.495,0,359.994,1009.593,1486.523,6.700,40.902,0,0,0,0,0,0,0,0,0,0,46.765,55.178,10,60,0.197,0,0,0.064,0.000,0,0,0,0,1318.446,0,29.730,5,78,Radiative heating,,20.502,20.502,18.365,17.603,19.028,6.700,9.000,185.140,0
1572.857,4594.452,4.864,0,0,2.702,0,2.162,0,0,4599.316,0,3021.595,0,0,821.273,-821.273,0,17672.242,13072.926,0,0,0,0,0,0,0,0,0,0,0,9286.640,1477.886,0,9286.640,10764.526,9286.640,11036.109,0,359.994,1400.404,2036.817,6.500,40.747,0,0,0,0,0,0,0,0,0,0,46.666,55.037,10,60,0.198,0,0,0.064,0.000,0,0,0,0,1318.446,0,40.736,5,83,Radiative heating,,20.502,20.502,18.384,17.633,19.040,6.500,5.800,185.140,0
1572.857,4594.452,3.070,0,0,2.702,0,0.368,0,0,4597.522,0,3021.595,0,0,809.130,-809.130,0,17228.063,12630.541,0,0,0,0,0,0,0,0,0,0,0,9276.015,1458.675,0,9276.015,10734.690,9276.015,11006.067,0,359.994,1107.296,1624.474,6.300,40.495,0,0,0,0,0,0,0,0,0,0,46.614,54.962,10,60,0.198,0,0,0.064,0.000,0,0,0,0,1318.446,0,32.489,5,83,Radiative heating,,20.502,20.502,18.396,17.654,19.049,6.300,2.000,185.140,0
812.465,2382.402,2.978,0,0,2.702,0,0.275,0,0,2385.380,0,1569.937,0,0,795.979,-795.979,0,15624.302,13238.922,0,0,0,0,0,0,0,0,0,0,0,10381.100,1603.900,0,10381.100,11985.000,10381.100,12288.901,0,359.994,618.783,950.021,6.000,40.213,0,0,0,0,0,0,0,0,0,0,48.819,58.140,10,60,0.198,0,0,0.064,0.000,0,0,0,0,1318.446,0,19.000,5,87,Radiative heating,,20.502,20.502,18.370,17.635,19.031,6.000,2.000,185.140,0
812.465,2382.402,2.974,0,0,2.702,0,0.272,0,0,2385.376,0,1569.937,0,0,788.974,-788.974,0,15657.148,13271.772,0,0,0,0,0,0,0,0,0,0,0,10442.587,1594.803,0,10442.587,12037.390,10442.587,12343.234,0,449.992,602.499,928.538,5.800,40.030,0,0,0,0,0,0,0,0,0,0,48.911,58.273,10,60,0.198,0,0,0.080,0.000,0,0,0,0,1318.446,0,18.571,6,90,Radiative heating,,20.502,20.502,18.354,17.614,19.020,5.800,2.400,231.425,0
812.465,2382.402,2.947,0,0,2.702,0,0.245,0,0,2385.349,0,1569.937,0,0,780.337,-780.337,0,15624.235,13238.886,0,0,0,0,0,0,0,0,0,0,0,10557.074,1593.916,0,10557.074,12150.991,10557.074,12460.340,0,449.992,488.513,778.546,5.600,39.819,0,0,0,0,0,0,0,0,0,0,49.109,58.560,10,60,0.198,0,0,0.080,0.000,0,0,0,0,1318.446,0,15.571,6,92,Radiative heating,,20.502,20.502,18.336,17.591,19.007,5.600,1.700,231.425,0
204.151,612.763,2.892,0,0,2.702,0,0.190,0,0,615.655,0,408.612,0,0,766.865,-766.865,0,14774.273,14158.618,0,0,0,0,0,0,0,0,0,0,0,11560.076,1716.020,0,11560.076,13276.096,11560.076,13615.103,0,449.992,293.108,543.515,5.300,39.496,0,0,0,0,0,0,0,0,0,0,51.033,61.359,10,60,0.198,0,0,0.080,0.000,0,0,0,0,1318.446,0,10.870,6,94,Radiative heating,,20.502,20.502,18.289,17.538,18.975,5.300,2.000,231.425,0
204.151,612.763,2.843,0,0,2.702,0,0.141,0,0,615.606,0,408.612,0,0,748.008,-748.008,0,14936.662,14321.056,0,0,0,0,0,0,0,0,0,0,0,11817.195,1715.743,0,11817.195,13532.938,11817.195,13879.884,0,449.992,162.838,441.172,4.900,39.020,0,0,0,0,0,0,0,0,0,0,51.467,61.995,10,60,0.199,0,0,0.081,0.000,0,0,0,0,1318.446,0,8.823,6,96,Radiative heating,,20.502,20.502,18.246,17.482,18.945,4.900,1.600,231.425,0
204.151,612.763,2.828,0,0,2.702,0,0.126,0,0,615.591,0,408.612,0,0,713.391,-713.391,0,15294.340,14678.749,0,0,0,0,0,0,0,0,0,0,0,12177.855,1702.802,0,12177.855,13880.656,12177.855,14238.993,0,449.992,130.270,439.756,4.200,38.179,0,0,0,0,0,0,0,0,0,0,52.053,62.853,10,60,0.199,0,0,0.081,0.000,0,0,0,0,1318.446,0,8.795,6,98,Radiative heating,,20.502,20.502,18.192,17.415,18.908,4.200,1.400,231.425,0
204.151,612.763,2.812,0,0,2.702,0,0.109,0,0,615.574,0,408.612,0,0,703.092,-703.092,0,15565.115,14949.541,0,0,0,0,0,0,0,0,0,0,0,12404.940,1716.441,0,12404.940,14121.380,12404.940,14486.651,0,449.992,97.703,462.889,4.000,37.886,0,0,0,0,0,0,0,0,0,0,52.455,63.442,10,60,0.199,0,0,0.081,0.000,0,0,0,0,1318.446,0,9.258,6,96,Radiative heating,,20.502,20.502,18.146,17.352,18.876,4.000,2.200,231.425,0
204.151,612.763,2.765,0,0,2.702,0,0.063,0,0,615.528,0,408.612,0,0,701.426,-701.426,0,16043.425,15427.897,0,0,0,0,0,0,0,0,0,0,0,12594.035,1733.554,0,12594.035,14327.589,12594.035,14698.559,0,449.992,32.568,729.338,3.900,37.801,0,0,0,0,0,0,0,0,0,0,52.797,63.945,10,60,0.199,0,0,0.081,0.000,0,0,0,0,1318.446,0,14.587,6,98,Radiative heating,,20.502,20.502,18.105,17.293,18.848,3.900,2.900,231.425,0
204.151,612.763,2.765,0,0,2.702,0,0.063,0,0,615.528,0,408.612,0,0,692.428,-692.428,0,16269.896,15654.367,0,0,0,0,0,0,0,0,0,0,0,12802.757,1744.165,0,12802.757,14546.921,12802.757,14924.311,0,449.992,32.568,730.056,3.700,37.549,0,0,0,0,0,0,0,0,0,0,53.160,64.479,10,60,0.200,0,0,0.081,0.000,0,0,0,0,1318.446,0,14.601,6,98,Radiative heating,,20.502,20.502,18.063,17.236,18.819,3.700,5.000,231.425,0
204.151,612.763,2.812,0,0,2.702,0,0.109,0,0,615.574,0,408.612,0,0,678.106,-678.106,0,16252.101,15636.526,0,0,0,0,0,0,0,0,0,0,0,13038.516,1749.304,0,13038.516,14787.820,13038.516,15172.591,0,449.992,97.703,463.935,3.400,37.171,0,0,0,0,0,0,0,0,0,0,53.557,65.065,10,60,0.200,0,0,0.081,0.000,0,0,0,0,1318.446,0,9.279,6,98,Radiative heating,,20.502,20.502,18.020,17.179,18.790,3.400,1.600,231.425,0
812.465,2382.402,2.897,0,0,2.702,0,0.195,0,0,2385.299,0,1569.937,0,0,674.586,-666.781,0,17382.139,14996.840,0,0,0,0,0,0,0,0,0,0,0,12410.117,1656.608,0,12410.117,14066.726,12410.117,14433.092,0,359.994,309.392,563.748,3.300,37.046,0,0,0,0,0,0,0,0,0,0,52.368,63.315,10,60,0.200,0,0,0.065,0.000,0,0,0,0,1318.446,0,11.275,5,98,Radiative heating,,20.502,20.502,18.006,17.149,18.780,3.300,0.500,185.140,0
1572.857,4594.452,2.981,0,0,2.702,0,0.279,0,0,4597.433,0,3021.595,0,0,664.544,-84.528,0,18844.025,14246.592,0,0,0,0,0,0,0,0,0,0,0,11422.172,1509.521,0,11422.172,12931.693,11422.172,13269.157,0,269.995,635.067,977.435,3.100,36.794,0,0,0,0,0,0,0,0,0,0,50.461,60.525,10,60,0.200,0,0,0.049,0.000,0,0,0,0,1318.446,0,19.549,3,98,Radiative heating,,20.502,20.502,18.025,17.165,18.793,3.100,0.300,138.855,0
812.465,2382.402,3.054,0,0,2.702,0,0.352,0,0,2385.456,0,1569.937,0,0,663.729,1007.297,0,18156.618,15771.161,0,0,0,0,0,0,0,0,0,0,0,12287.844,1623.926,0,12287.844,13911.770,12287.844,14274.810,0,179.997,1009.593,1496.352,3.100,36.794,0,0,0,0,0,0,0,0,0,0,52.111,62.938,10,60,0.200,0,0,0.032,0.000,0,0,0,0,1318.446,0,29.927,2,98,Radiative heating,,20.502,20.502,18.028,17.176,18.795,3.100,0.500,92.570,0
812.465,2382.402,3.107,0,0,2.702,0,0.404,0,0,2385.509,0,1569.937,0,0,679.617,2275.353,0,18210.491,15824.982,0,0,0,0,0,0,0,0,0,0,0,11918.570,1599.047,0,11918.570,13517.617,11918.570,13869.338,0,179.997,1335.269,1955.644,3.400,37.171,0,0,0,0,0,0,0,0,0,0,51.450,61.969,10,60,0.200,0,0,0.032,0.000,0,0,0,0,1318.446,0,39.113,2,98,Radiative heating,,20.502,20.502,18.072,17.228,18.825,3.400,0.200,92.570,0
812.465,2382.402,4.914,0,0,2.702,0,2.212,0,0,2387.316,0,1569.937,0,0,687.286,3220.521,0,17974.675,15587.359,0,0,0,0,0,0,0,0,0,0,0,11542.578,1564.444,0,11542.578,13107.022,11542.578,13447.390,0,179.997,1465.539,2139.968,3.600,37.396,0,0,0,0,0,0,0,0,0,0,50.756,60.956,10,60,0.200,0,0,0.032,0.000,0,0,0,0,1318.446,0,42.799,2,96,Radiative heating,,20.502,20.502,18.131,17.306,18.866,3.600,0.500,92.570,0
1572.857,4594.452,4.975,0,0,2.702,0,2.272,0,0,4599.426,0,3021.595,0,0,695.512,2092.857,0,19030.727,14431.300,0,0,0,0,0,0,0,0,0,0,0,10439.173,1429.514,0,10439.173,11868.688,10439.173,12176.294,0,179.997,1546.958,2255.006,3.800,37.648,0,0,0,0,0,0,0,0,0,0,48.628,57.863,10,60,0.200,0,0,0.032,0.000,0,0,0,0,1318.446,0,45.100,2,96,Radiative heating,,20.502,20.502,18.189,17.380,18.906,3.800,0.300,92.570,0
1572.857,4594.452,3.107,0,0,2.702,0,0.404,0,0,4597.558,0,3021.595,0,0,698.419,320.350,0,18822.359,14224.800,0,0,0,0,0,0,0,0,0,0,0,10513.969,1447.235,0,10513.969,11961.205,10513.969,12270.904,0,269.995,1335.269,1953.896,3.900,37.774,0,0,0,0,0,0,0,0,0,0,48.789,58.096,10,60,0.199,0,0,0.048,0.000,0,0,0,0,1318.446,0,39.078,3,96,Radiative heating,,20.502,20.502,18.198,17.400,18.912,3.900,1.600,138.855,0
812.465,2382.402,3.076,0,0,2.702,0,0.374,0,0,2385.478,0,1569.937,0,0,698.622,-550.925,0,17770.289,15384.811,0,0,0,0,0,0,0,0,0,0,0,11744.723,1616.647,0,11744.723,13361.370,11744.723,13707.322,0,179.997,1139.863,1677.488,3.900,37.787,0,0,0,0,0,0,0,0,0,0,51.184,61.581,10,60,0.199,0,0,0.032,0.000,0,0,0,0,1318.446,0,33.550,2,97,Radiative heating,,20.502,20.502,18.159,17.362,18.885,3.900,0.400,92.570,0
812.465,2382.402,3.033,0,0,2.702,0,0.331,0,0,2385.436,0,1569.937,0,0,696.789,-696.789,0,17571.992,15186.556,0,0,0,0,0,0,0,0,0,0,0,11868.573,1633.695,0,11868.573,13502.268,11868.573,13851.868,0,179.997,895.607,1334.688,3.900,37.705,0,0,0,0,0,0,0,0,0,0,51.421,61.928,10,60,0.199,0,0,0.032,0.000,0,0,0,0,1318.446,0,26.694,2,93,Radiative heating,,20.502,20.502,18.131,17.323,18.866,3.900,0.200,92.570,0
812.465,2382.402,3.012,0,0,2.702,0,0.309,0,0,2385.414,0,1569.937,0,0,691.977,-691.977,0,17553.453,15168.039,0,0,0,0,0,0,0,0,0,0,0,11995.293,1642.606,0,11995.293,13637.899,11995.293,13991.359,0,179.997,781.621,1176.680,3.800,37.566,0,0,0,0,0,0,0,0,0,0,51.650,62.262,10,60,0.200,0,0,0.032,0.000,0,0,0,0,1318.446,0,23.534,2,93,Radiative heating,,20.502,20.502,18.105,17.287,18.848,3.800,0.200,92.570,0
1572.857,4594.452,2.939,0,0,2.702,0,0.236,0,0,4597.390,0,3021.595,0,0,682.364,-682.364,0,18193.000,13595.610,0,0,0,0,0,0,0,0,0,0,0,11034.772,1495.617,0,11034.772,12530.389,11034.772,12855.784,0,269.995,455.945,739.826,3.600,37.314,0,0,0,0,0,0,0,0,0,0,49.773,59.524,10,60,0.200,0,0,0.049,0.000,0,0,0,0,1318.446,0,14.797,3,93,Radiative heating,,20.502,20.502,18.110,17.283,18.851,3.600,0.400,138.855,0
1572.857,4594.452,3.024,0,0,2.702,0,0.322,0,0,4597.476,0,3021.595,0,0,669.645,-669.645,0,18763.574,14166.098,0,0,0,0,0,0,0,0,0,0,0,11090.179,1480.412,0,11090.179,12570.590,11090.179,12897.990,0,359.994,846.756,1268.108,3.300,37.018,0,0,0,0,0,0,0,0,0,0,49.844,59.626,10,60,0.200,0,0,0.065,0.000,0,0,0,0,1318.446,0,25.362,5,96,Radiative heating,,20.502,20.502,18.100,17.273,18.845,3.300,1.100,185.140,0
1572.857,4594.452,3.070,0,0,2.702,0,0.368,0,0,4597.522,0,3021.595,0,0,654.120,-654.120,0,19245.485,14647.963,0,0,0,0,0,0,0,0,0,0,0,11208.512,1473.934,0,11208.512,12682.446,11208.512,13013.729,0,359.994,1107.296,1634.234,3.000,36.641,0,0,0,0,0,0,0,0,0,0,50.037,59.907,10,60,0.200,0,0,0.065,0.000,0,0,0,0,1318.446,0,32.685,5,96,Radiative heating,,20.502,20.502,18.086,17.258,18.835,3.000,1.100,185.140,0
1572.857,4594.452,3.086,0,0,2.702,0,0.384,0,0,4597.538,0,3021.595,0,0,633.645,-633.645,0,19548.027,14950.489,0,0,0,0,0,0,0,0,0,0,0,11373.632,1466.538,0,11373.632,12840.170,11373.632,13176.882,0,359.994,1204.998,1773.608,2.600,36.137,0,0,0,0,0,0,0,0,0,0,50.308,60.302,10,60,0.200,0,0,0.065,0.000,0,0,0,0,1318.446,0,35.472,5,96,Radiative heating,,20.502,20.502,18.066,17.235,18.821,2.600,1.700,185.140,0
